,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,user_mentions,place,place_coord_boundaries
6170,2021-06-19 06:57:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,808,843,fleinsafe,1,2,21,False,['shawajason'],,
6171,2021-06-19 06:57:10,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I honestly don't see this whole 100% attendance in schools happening. If it does, it won't end well.","I honestly don't see this whole 100% attendance in schools happening. If it does, it won't end well.","Sentiment(polarity=0.4, subjectivity=0.65)",0.4,0.65,en,0,0,AzadNcalane,0,302,225,,[],"Kwa-Mashu, South Africa",
6172,2021-06-19 06:57:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Basic Education Minister Angie Motshekga is expected today to provide South Africa with an update on her department’s response to the impact of #COVID19 on schooling. Associate Professor at UJ’s Department of Childhood Education Nicky Roberts speaks to #eNCA about this. #DStv403 https://t.co/3cv04mvio1,Basic Education Minister Angie Motshekga is expected today to provide South Africa with an update on her department’s response to the impact of COVID19 on schooling. Associate Professor at UJ’s Department of Childhood Education Nicky Roberts speaks to eNCA about this. DStv403 ,"Sentiment(polarity=-0.05, subjectivity=0.2625)",-0.05,0.2625,en,13,8,PaperChaser_M,1,1491,501,,['eNCA'],"Pretoria, South Africa",
6173,2021-06-19 06:57:16,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Kihika4 @jongobravin Nothing. It was all donated. Check out this article
https://t.co/6vrBIsZwhQ","ihika4 ongobravin Nothing. It was all donated. Check out this article
","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,henryshaykins,2,4413,778,False,"['Kihika4', 'jongobravin']","Entebbe, Uganda",
6174,2021-06-19 06:57:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NEWS -- Our new analysis shows for the first time that two doses of the #COVID19 #vaccines are highly effective against hospitalisation from the #Delta (B.1.61.2) #variant.

Read more: https://t.co/6z67CW85Zw https://t.co/oyRFghHpXw","NEWS -- Our new analysis shows for the first time that two doses of the COVID19 vaccines are highly effective against hospitalisation from the Delta (B.1.61.2) variant.

Read more:  ","Sentiment(polarity=0.3715909090909091, subjectivity=0.521969696969697)",0.3715909090909091,0.521969696969697,en,1836,1018,profcrispi,1,414,507,,['PHE_uk'],"Trieste, Friuli-Venezia Giulia",
6175,2021-06-19 06:57:30,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,809,844,twbtwb,1,1495,4960,False,['shawajason'],"Kurilpa (Brisbane), Australia",
6176,2021-06-19 06:57:43,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
Kasarwadi UHC
Vaccines: COVAXIN,
Min Age Limit: [18],
Dose1 Capacity: 0,
Dose2 Capacity: 6,
Date… https://t.co/YiqRIEDXa5","Pin Code:[411027] 
Kasarwadi UHC
Vaccines: COVAXIN,
Min Age Limit: [18],
Dose1 Capacity: 0,
Dose2 Capacity: 6,
Date… ","Sentiment(polarity=-0.75, subjectivity=1.0)",-0.75,1.0,en,0,0,PuneUpdater,0,88,0,,[],,
6177,2021-06-19 06:57:43,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411002] 
Malti Kachi Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2… https://t.co/aokAT23diB","Pin Code:[411002] 
Malti Kachi Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2… ","Sentiment(polarity=-0.75, subjectivity=1.0)",-0.75,1.0,en,0,0,PuneUpdater,0,88,0,,[],,
6178,2021-06-19 06:57:43,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411046] 
Santoshnagar Hajrat Yunus PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dos… https://t.co/8Wbdk5QPeZ","Pin Code:[411046] 
Santoshnagar Hajrat Yunus PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dos… ","Sentiment(polarity=-0.75, subjectivity=1.0)",-0.75,1.0,en,0,0,PuneUpdater,0,88,0,,[],,
6179,2021-06-19 06:57:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@wolfofwallst Retweet From @WHO__India

India India India India India India

You are so rich, why don't you help the Indian people?

🔰
No one to help India?
stand with #india
support #vaccines fo all

Please buy this #NFT to help India

#NFT #COVID19
🔰
https://t.co/A5v79XyYxE","olfofwallst Retweet From HO__India

India India India India India India

You are so rich, why don't you help the Indian people?

🔰
No one to help India?
stand with india
support vaccines fo all

Please buy this NFT to help India

NFT COVID19
🔰
","Sentiment(polarity=0.375, subjectivity=0.75)",0.375,0.75,en,2,5,4W4Byt0DUqxcBKF,3,6,709,,"['APP___Token', 'wolfofwallst', 'WHO__India']",,
6180,2021-06-19 06:57:45,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","Pin Code:[411002] 
Malti Kachi Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity: 56,0,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","Pin Code:[411002] 
Malti Kachi Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity: 56,0,
Dates Available: 19-06-2021
VACCINE VACCINEPUNE COWIN COVID19 PUNE","Sentiment(polarity=-0.175, subjectivity=0.7)",-0.175,0.7,en,0,1,viralvideovlogs,1,6861,4581,,['PuneUpdater'],കേരളം,
6181,2021-06-19 06:57:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,811,846,signaldozer,1,55,517,False,['shawajason'],"she / her , minor :p",
6182,2021-06-19 06:58:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","These vaccines are about to expire and Israel can't use them. In return, they're taking the same number of fresh vaccines from future shipments to Palestinians. Israel has proclaimed that no vaccinations will be shared with Palestinians until all Israelis are vaccinated.","These vaccines are about to expire and Israel can't use them. In return, they're taking the same number of fresh vaccines from future shipments to Palestinians. Israel has proclaimed that no vaccinations will be shared with Palestinians until all Israelis are vaccinated.","Sentiment(polarity=0.09999999999999999, subjectivity=0.25)",0.09999999999999999,0.25,en,11,10,spiritgunpickle,1,160,598,,['CultofNewMedia'],like the whistling pot,
6183,2021-06-19 06:58:03,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411060] 
Bhangire Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Cap… https://t.co/KA6poBvXpa","Pin Code:[411060] 
Bhangire Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Cap… ","Sentiment(polarity=-0.75, subjectivity=1.0)",-0.75,1.0,en,0,0,PuneUpdater,0,88,0,,[],,
6184,2021-06-19 06:58:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Givenkazeni: Zweli please just release the graphic designers. What are these fireworks.,ivenkazeni: Zweli please just release the graphic designers. What are these fireworks.,"Sentiment(polarity=0.0, subjectivity=0.4)",0.0,0.4,en,152,35,uShozi,1,1334,349,,['Givenkazeni'],,
6185,2021-06-19 06:58:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@AboveTopSecret Are the vaccines available today of any use against these variants?
""The Sars-CoV-2 virus that spar… https://t.co/oCj7AVuQyK","boveTopSecret Are the vaccines available today of any use against these variants?
""The Sars-CoV-2 virus that spar… ","Sentiment(polarity=0.4, subjectivity=0.4)",0.4,0.4,en,0,0,everybodyisyou,1,0,13,False,['AboveTopSecret'],On an Island,
6186,2021-06-19 06:58:42,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to eNCA on DStv403 for the latest details. ","Sentiment(polarity=0.17727272727272728, subjectivity=0.5709090909090909)",0.17727272727272728,0.5709090909090909,en,3,3,dmadishayah,1,18185,8858,,['eNCA'],South Africa,
6187,2021-06-19 06:58:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to eNCA on DStv403 for the latest details. ","Sentiment(polarity=0.17727272727272728, subjectivity=0.5709090909090909)",0.17727272727272728,0.5709090909090909,en,3,4,k_mahlare,1,2188,1260,,['eNCA'],"Pretoria, South Africa",
6188,2021-06-19 06:59:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Telegraph Global Health Security  Yesterday  Africa is 'in the midst of full-blown third wave' of coronavirus

Bloomberg Quicktake  June 16, 2021 Pockets of unvaccinated areas in the U.S. threaten to prolong pandemic https://t.co/q3sLbS6Bhh","Telegraph Global Health Security  Yesterday  Africa is 'in the midst of full-blown third wave' of coronavirus

Bloomberg Quicktake  June 16, 2021 Pockets of unvaccinated areas in the U.S. threaten to prolong pandemic ","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,3zanW3r,1,187,222,,['3zanW3r'],USA,
6189,2021-06-19 06:59:08,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",This info graphic is so ugly.,This info graphic is so ugly.,"Sentiment(polarity=-0.35, subjectivity=0.7)",-0.35,0.7,en,0,0,Im_too_mello,0,862,1356,,[],"Alberton, South Africa",
6190,2021-06-19 06:59:11,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",China have to pay $10Trillion for Covid19 damages in South Africa and other states of Africa,China have to pay $10Trillion for Covid19 damages in South Africa and other states of Africa,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,en,0,0,kuboyame,0,137,112,,[],"Roodepoort, South Africa",
6191,2021-06-19 06:59:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",why ingathi you are celebrating SABC News? why?,why ingathi you are celebrating SABC News? why?,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,uShozi,0,1334,349,,[],,
6192,2021-06-19 06:59:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",And rapid #COVID19 testing is supposed to be at regional referral hospitals. How are people supposed to get there?… https://t.co/NX1TJnvWQa,And rapid COVID19 testing is supposed to be at regional referral hospitals. How are people supposed to get there?… ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,asia_ilse,0,2538,432,,[],Kampala - Philadelphia,
6193,2021-06-19 06:59:34,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Our paper published in @LancetMicrobe: Time to increase Africa's vaccine manufacturing capacity amidst  global vacc… https://t.co/KX2AtkOwDE,Our paper published in ancetMicrobe: Time to increase Africa's vaccine manufacturing capacity amidst  global vacc… ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,B_Ebenso,1,624,1376,False,['LancetMicrobe'],University of Leeds,
6194,2021-06-19 06:59:45,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to eNCA on DStv403 for the latest details. ","Sentiment(polarity=0.17727272727272728, subjectivity=0.5709090909090909)",0.17727272727272728,0.5709090909090909,en,4,5,Rs__Ray,1,2417,2505,,['eNCA'], ,
6195,2021-06-19 06:59:45,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","About #COVID19 vaccines @ndtv, 14 Jun (1/2)
- Don’t expect very efficient &amp; safe COVID19 vax
- In short term, vax from good companies can be helped
- Weakness of vax: less efficiency against novel variants , lack of vax studies, safety data, &amp; knowledge of gain-of-functions virus","About COVID19 vaccines dtv, 14 Jun (1/2)
- Don’t expect very efficient &amp; safe COVID19 vax
- In short term, vax from good companies can be helped
- Weakness of vax: less efficiency against novel variants , lack of vax studies, safety data, &amp; knowledge of gain-of-functions virus","Sentiment(polarity=0.24666666666666665, subjectivity=0.3533333333333334)",0.24666666666666665,0.3533333333333334,en,1680,1172,Msun72221,2,256,2023,,"['DrLiMengYAN1', 'ndtv']",,
6196,2021-06-19 06:59:50,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago   via ailyMonitor","Sentiment(polarity=-0.23645833333333335, subjectivity=0.3375)",-0.23645833333333335,0.3375,en,1037,602,Ncebie,1,300,300,,['Winnie_Byanyima'],,
6197,2021-06-19 06:59:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pin Code:[411002] 
Malti Kachi Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity: 56,0,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","Pin Code:[411002] 
Malti Kachi Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity: 56,0,
Dates Available: 19-06-2021
VACCINE VACCINEPUNE COWIN COVID19 PUNE","Sentiment(polarity=-0.175, subjectivity=0.7)",-0.175,0.7,en,1,2,GiocatriceP,1,41,231,,['PuneUpdater'],,
6198,2021-06-19 06:59:57,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @henryshaykins: @Kihika4 @jongobravin Nothing. It was all donated. Check out this article
https://t.co/6vrBIsZwhQ","enryshaykins: ihika4 ongobravin Nothing. It was all donated. Check out this article
","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,Kihika4,3,772,582,False,"['henryshaykins', 'Kihika4', 'jongobravin']",,
6199,2021-06-19 07:00:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Governments, the World Health Organisation and NGOs around the world asked Pfizer to ensure that science will win, by letting go of saying that they own the life-saving vaccine recipe. Pfizer has responded by saying that they also own the words “science will win” (not kidding ™️)","Governments, the World Health Organisation and NGOs around the world asked Pfizer to ensure that science will win, by letting go of saying that they own the life-saving vaccine recipe. Pfizer has responded by saying that they also own the words “science will win” (not kidding ™️)","Sentiment(polarity=0.7, subjectivity=0.7)",0.7,0.7,en,113,83,serene_yemanja,1,587,2605,,['benphillips76'],"Cape Town, South Africa",
6200,2021-06-19 07:00:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","“In Africa, cases have increased by 52% just in the past week, deaths have increased by 32%. And we expect things to only get worse. Less than 1% of Africa’s population has been vaccinated”

@WHO head @DrTedros speaks on the global vaccine shortage and rising COVID19 cases https://t.co/XDSdMCtpc8","“In Africa, cases have increased by 52% just in the past week, deaths have increased by 32%. And we expect things to only get worse. Less than 1% of Africa’s population has been vaccinated”

HO head rTedros speaks on the global vaccine shortage and rising COVID19 cases ","Sentiment(polarity=-0.16333333333333333, subjectivity=0.38333333333333336)",-0.16333333333333333,0.38333333333333336,en,1,6,FloMangwaya,1,428,521,,['PHILA_ZW'],Chivhu-Zimbabwe,
6201,2021-06-19 07:00:09,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","With vaccination coverage being expanded from 21st June 2021, the government is committed to providing free #COVID19 vaccines to everyone!

You don't need to pre-register for #COVIDVaccination &amp; can directly go to a Vaccination Centre to get the jab. #IndiaFightsCorona https://t.co/fwgB5nKZu0","With vaccination coverage being expanded from 21st June 2021, the government is committed to providing free COVID19 vaccines to everyone!

You don't need to pre-register for COVIDVaccination &amp; can directly go to a Vaccination Centre to get the jab. IndiaFightsCorona ","Sentiment(polarity=0.19999999999999998, subjectivity=0.4000000000000001)",0.19999999999999998,0.4000000000000001,en,83,26,jeet_2015,1,42,162,,['mygovindia'],London,
6202,2021-06-19 07:00:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""In Africa, #COVID19 cases have increased by 52% just in the past week &amp; deaths have increased by 32%. 

We expect things to only get worse.

Less than 2% of Africa’s population has been vaccinated. Vaccines donated next year will be far too late."" 

-@DrTedros @WHO #VaccinEquity https://t.co/Wo6WViwwfc","""In Africa, COVID19 cases have increased by 52% just in the past week &amp; deaths have increased by 32%. 

We expect things to only get worse.

Less than 2% of Africa’s population has been vaccinated. Vaccines donated next year will be far too late."" 

-rTedros HO VaccinEquity ","Sentiment(polarity=-0.14523809523809522, subjectivity=0.5023809523809525)",-0.14523809523809522,0.5023809523809525,en,37,38,SandraLhoteFer,1,777,969,,['GHS'],"Paris, France",
6203,2021-06-19 07:00:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago   via ailyMonitor","Sentiment(polarity=-0.23645833333333335, subjectivity=0.3375)",-0.23645833333333335,0.3375,en,1038,603,Tmwakesi,1,369,605,,['Winnie_Byanyima'],"Mombasa, Kenya",
6204,2021-06-19 07:00:17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ih8evrybdy: Governments also use lower cycle thresholds when testing the vaccinated, to prove the vaccines work. https://t.co/k0s7gKX65A","h8evrybdy: Governments also use lower cycle thresholds when testing the vaccinated, to prove the vaccines work. ","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,1,EamonReilly_com,1,1841,1839,True,['ih8evrybdy'],Ireland,
6205,2021-06-19 07:00:22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DIRTY DEEDS  New Mask Study’s Dirty Secret; Rock Stars Rebel!; Rise in Chronic Illness; Covid Vaccine Injury Puts Ahmed’s Life on Hold; Dr. Roger Hodkinson’s Biggest Concerns about Covid Vaccines   #Masks #Covid19 #Myocarditis #DrHodkinson #DelBigtree https://t.co/w2SmI2Zc9c,DIRTY DEEDS  New Mask Study’s Dirty Secret; Rock Stars Rebel!; Rise in Chronic Illness; Covid Vaccine Injury Puts Ahmed’s Life on Hold; Dr. Roger Hodkinson’s Biggest Concerns about Covid Vaccines   Masks Covid19 Myocarditis DrHodkinson DelBigtree ,"Sentiment(polarity=-0.3909090909090909, subjectivity=0.6886363636363637)",-0.3909090909090909,0.6886363636363637,en,500,300,Stephanie_Lineb,1,145,587,,['HighWireTalk'],,
6206,2021-06-19 07:00:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,812,848,701fc,1,592,231,False,['shawajason'],s/her.18+,
6207,2021-06-19 07:00:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How have children experienced #COVID19? @CovidUnder19 heard from 26K 8-17 yr olds in 137 countries. 

Who could go online often/very often? 20% in Africa, 35% Asia-Pacific, 61% Latin America &amp; Caribbean, 77% Western Europe &amp; other, 86% Eastern Europe.

https://t.co/5x1siWsCIA","How have children experienced COVID19? ovidUnder19 heard from 26K 8-17 yr olds in 137 countries. 

Who could go online often/very often? 20% in Africa, 35% Asia-Pacific, 61% Latin America &amp; Caribbean, 77% Western Europe &amp; other, 86% Eastern Europe.

","Sentiment(polarity=0.225, subjectivity=0.425)",0.225,0.425,en,14,8,Livingstone_S,2,20976,3135,,"['Livingstone_S', 'CovidUnder19']",London UK,
6208,2021-06-19 07:00:43,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411037] 
Dhole Mala Manapa Shala PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2… https://t.co/woUqp9fMcF","Pin Code:[411037] 
Dhole Mala Manapa Shala PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2… ","Sentiment(polarity=-0.75, subjectivity=1.0)",-0.75,1.0,en,0,0,PuneUpdater,0,88,0,,[],,
6209,2021-06-19 07:00:44,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","How have children experienced #COVID19? @CovidUnder19 heard from 26K 8-17 yr olds in 137 countries. 

Who could go online often/very often? 20% in Africa, 35% Asia-Pacific, 61% Latin America &amp; Caribbean, 77% Western Europe &amp; other, 86% Eastern Europe.

https://t.co/5x1siWsCIA","How have children experienced COVID19? ovidUnder19 heard from 26K 8-17 yr olds in 137 countries. 

Who could go online often/very often? 20% in Africa, 35% Asia-Pacific, 61% Latin America &amp; Caribbean, 77% Western Europe &amp; other, 86% Eastern Europe.

","Sentiment(polarity=0.225, subjectivity=0.425)",0.225,0.425,en,15,9,digitalmaverick,2,16351,13279,,"['Livingstone_S', 'CovidUnder19']",Alexandria #drewisinegypt,
6210,2021-06-19 07:00:48,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",US general: 'wildfire of terrorism' on march in Africa - The Associated Press https://t.co/CYfo1ulWQy #Heatwave #Wildfires,US general: 'wildfire of terrorism' on march in Africa - The Associated Press  Heatwave Wildfires,"Sentiment(polarity=0.05000000000000002, subjectivity=0.5)",0.05000000000000002,0.5,en,0,0,robinsnewswire,0,23791,16890,False,[],RT's Are FYI Purposes Only,
6211,2021-06-19 07:00:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hey, @ScottMorrisonMP and @GregHuntMP, the Palestinian Authority doesn't want #Israel's @pfizer vaccines. We need p… https://t.co/fI7L5GuNYW","Hey, cottMorrisonMP and regHuntMP, the Palestinian Authority doesn't want Israel's fizer vaccines. We need p… ","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,BBCarlill,3,159,132,False,"['ScottMorrisonMP', 'GregHuntMP', 'pfizer']",Melbourne,
6212,2021-06-19 07:01:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m honoured to #PassTheMic to econ and development expert Dr. @Songwevera, the Executive Secretary of the United Nations @ECA_Official. She’s here to talk about #COVID19 in Africa and global economic recovery. Demand action at https://t.co/NkzMKE2P3B @ONECampaign #oneworld","I’m honoured to PassTheMic to econ and development expert Dr. ongwevera, the Executive Secretary of the United Nations CA_Official. She’s here to talk about COVID19 in Africa and global economic recovery. Demand action at  NECampaign oneworld","Sentiment(polarity=0.10000000000000002, subjectivity=0.10000000000000002)",0.10000000000000002,0.10000000000000002,en,20527,2243,eilen61344445,2,619,388,,"['twhiddleston', 'SongweVera']",,
6213,2021-06-19 07:01:24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Donate whatever you can to support Robert's family. Read Robert's story here: https://t.co/5MUzv9WEqy
@startupnanny I'm  so so sorry for your loss. Praying for your comfort and strength during this difficult period. 🙏🏿","Donate whatever you can to support Robert's family. Read Robert's story here: 
tartupnanny I'm  so so sorry for your loss. Praying for your comfort and strength during this difficult period. 🙏🏿","Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,2,2,LizzNetwork,2,777,247,False,"['lizzientonjira', 'startupnanny']","Nairobi, Kenya",
6214,2021-06-19 07:01:24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,813,849,hourlybtsmile,1,11000,38,False,['shawajason'],turn on 🔔! 3 admins,
6215,2021-06-19 07:01:31,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The Palestinian Authority cancels a deal to receive soon-to-expire #COVID19 vaccines from #Israel after an initial shipment showed an expiration date sooner than had been agreed. https://t.co/SIbsluprhI https://t.co/SDBJhwoQSr,The Palestinian Authority cancels a deal to receive soon-to-expire COVID19 vaccines from Israel after an initial shipment showed an expiration date sooner than had been agreed.  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,11,10,hudhud46,1,110,21,,['arabnews'],,
